| Nr. | VB | Xbest |
 | 510 | -0,0487159027901591 | 1,76305480745551 |
 | 511 | -0,103775355403526 | 1,76305480745551 |
 | 512 | -0,021176071707507 | 1,76305480745551 |
 | 513 | -0,493762976820642 | 1,76305480745551 |
 | 514 | -0,0173267842754362 | 1,76305480745551 |
 | 515 | 0,46793672846843 | 1,76305480745551 |
 | 516 | 1,35671401461222 | 1,76305480745551 |
 | 517 | -0,184743620876639 | 1,76305480745551 |
 | 518 | 0,301861438231637 | 1,76305480745551 |
 | 519 | 0,136088870025091 | 1,76305480745551 |
 | 520 | -0,14451942469124 | 1,76305480745551 |
 | 521 | -0,0648455756128723 | 1,76305480745551 |
 | 522 | -0,28880142967244 | 1,76305480745551 |
 | 523 | -1,35294734723868 | 1,76305480745551 |
 | 524 | -0,262248915465072 | 1,76305480745551 |
 | 525 | -0,313500234748038 | 1,76305480745551 |
 | 526 | -0,743057625369928 | 1,76305480745551 |
 | 527 | -0,306841990857031 | 1,76305480745551 |
 | 528 | -0,179886954250553 | 1,76305480745551 |
 | 529 | 0,0469373765812951 | 1,76305480745551 |
 | 530 | -0,796451364363954 | 1,76305480745551 |
 | 531 | -1,32810476817577 | 1,76305480745551 |
 | 532 | 0,145082088031417 | 1,76305480745551 |
 | 533 | -0,00411290873596466 | 1,76305480745551 |
 | 534 | 0,0820947115778628 | 1,76305480745551 |
 | 535 | 0,0227165744503234 | 1,76305480745551 |
 | 536 | 1,4022890986647 | 1,76305480745551 |
 | 537 | -0,268133652842754 | 1,76305480745551 |
 | 538 | 0,0188955193133696 | 1,76305480745551 |
 | 539 | 0,028529402012434 | 1,76305480745551 |
 | 540 | -0,38108969231885 | 1,76305480745551 |
 | 541 | -0,0169293943330571 | 1,76305480745551 |
 | 542 | -0,0446967760112355 | 1,76305480745551 |
 | 543 | 0,376631965906356 | 1,76305480745551 |
 | 544 | -0,257841475078099 | 1,76305480745551 |
 | 545 | -0,414860927408389 | 1,76305480745551 |
 | 546 | -0,215326427722284 | 1,76305480745551 |
 | 547 | 0,0387973524214909 | 1,76305480745551 |
 | 548 | 1,27500759829996 | 1,76305480745551 |
 | 549 | 0,275022755225975 | 1,76305480745551 |
 | 550 | -1,02772438436838 | 1,76305480745551 |
 | 551 | -0,540887983172553 | 1,76305480745551 |
 | 552 | -0,663000913877903 | 1,76305480745551 |
 | 553 | -0,309870951278429 | 1,76305480745551 |
 | 554 | 0,0106690564441047 | 1,76305480745551 |
 | 555 | 0,758143122053074 | 1,76305480745551 |
 | 556 | -0,739994629001439 | 1,76305480745551 |
 | 557 | 1,76305480745551 | 1,76305480745551 |
 | 558 | -0,327408764936052 | 1,76305480745551 |
 | 559 | -0,0487159027901591 | 1,76305480745551 |
 | 560 | -0,103775355403526 | 1,76305480745551 |
 | 561 | -0,021176071707507 | 1,76305480745551 |
 | 562 | -0,493762976820642 | 1,76305480745551 |
 | 563 | -0,0173267842754362 | 1,76305480745551 |
 | 564 | 0,46793672846843 | 1,76305480745551 |
 | 565 | 1,35671401461222 | 1,76305480745551 |
 | 566 | -0,184743620876639 | 1,76305480745551 |
 | 567 | 0,301861438231637 | 1,76305480745551 |
 | 568 | 0,136088870025091 | 1,76305480745551 |
 | 569 | -0,14451942469124 | 1,76305480745551 |
 | 570 | -0,0648455756128723 | 1,76305480745551 |
 | 571 | -0,28880142967244 | 1,76305480745551 |
 | 572 | -1,35294734723868 | 1,76305480745551 |
 | 573 | -0,262248915465072 | 1,76305480745551 |
 | 574 | -0,313500234748038 | 1,76305480745551 |
 | 575 | -0,743057625369928 | 1,76305480745551 |
 | 576 | -0,306841990857031 | 1,76305480745551 |
 | 577 | -0,179886954250553 | 1,76305480745551 |
 | 578 | 0,0469373765812951 | 1,76305480745551 |
 | 579 | -0,796451364363954 | 1,76305480745551 |
 | 580 | -1,32810476817577 | 1,76305480745551 |
 | 581 | 0,145082088031417 | 1,76305480745551 |
 | 582 | -0,00411290873596466 | 1,76305480745551 |
 | 583 | 0,0820947115778628 | 1,76305480745551 |
 | 584 | 0,0227165744503234 | 1,76305480745551 |
 | 585 | 1,4022890986647 | 1,76305480745551 |
 | 586 | -0,268133652842754 | 1,76305480745551 |
 | 587 | 0,0188955193133696 | 1,76305480745551 |
 | 588 | 0,028529402012434 | 1,76305480745551 |
 | 589 | -0,38108969231885 | 1,76305480745551 |
 | 590 | -0,0169293943330571 | 1,76305480745551 |
 | 591 | -0,0446967760112355 | 1,76305480745551 |
 | 592 | 0,376631965906356 | 1,76305480745551 |
 | 593 | -0,257841475078099 | 1,76305480745551 |
 | 594 | -0,414860927408389 | 1,76305480745551 |
 | 595 | -0,215326427722284 | 1,76305480745551 |
 | 596 | 0,0387973524214909 | 1,76305480745551 |
 | 597 | 1,27500759829996 | 1,76305480745551 |
 | 598 | 0,275022755225975 | 1,76305480745551 |
 | 599 | -1,02772438436838 | 1,76305480745551 |
 | 600 | -0,540887983172553 | 1,76305480745551 |
 | 601 | -0,663000913877903 | 1,76305480745551 |
 | 602 | -0,309870951278429 | 1,76305480745551 |
 | 603 | 0,0106690564441047 | 1,76305480745551 |
 | 604 | 0,758143122053074 | 1,76305480745551 |
 | 605 | -0,739994629001439 | 1,76305480745551 |
 | 606 | 1,76305480745551 | 1,76305480745551 |
 | 607 | -0,327408764936052 | 1,76305480745551 |
 | 608 | -0,0487159027901591 | 1,76305480745551 |
 | 609 | -0,103775355403526 | 1,76305480745551 |
 | 610 | -0,021176071707507 | 1,76305480745551 |
 | 611 | -0,493762976820642 | 1,76305480745551 |
 | 612 | -0,0173267842754362 | 1,76305480745551 |
 | 613 | 0,46793672846843 | 1,76305480745551 |
 | 614 | 1,35671401461222 | 1,76305480745551 |
 | 615 | -0,184743620876639 | 1,76305480745551 |
 | 616 | 0,301861438231637 | 1,76305480745551 |
 | 617 | 0,136088870025091 | 1,76305480745551 |
 | 618 | -0,14451942469124 | 1,76305480745551 |
 | 619 | -0,0648455756128723 | 1,76305480745551 |
 | 620 | -0,28880142967244 | 1,76305480745551 |
 | 621 | -1,35294734723868 | 1,76305480745551 |
 | 622 | -0,262248915465072 | 1,76305480745551 |
 | 623 | -0,313500234748038 | 1,76305480745551 |
 | 624 | -0,743057625369928 | 1,76305480745551 |
 | 625 | -0,306841990857031 | 1,76305480745551 |
 | 626 | -0,179886954250553 | 1,76305480745551 |
 | 627 | 0,0469373765812951 | 1,76305480745551 |
 | 628 | -0,796451364363954 | 1,76305480745551 |
 | 629 | -1,32810476817577 | 1,76305480745551 |
 | 630 | 0,145082088031417 | 1,76305480745551 |
 | 631 | -0,00411290873596466 | 1,76305480745551 |
 | 632 | 0,0820947115778628 | 1,76305480745551 |
 | 633 | 0,0227165744503234 | 1,76305480745551 |
 | 634 | 1,4022890986647 | 1,76305480745551 |
 | 635 | -0,268133652842754 | 1,76305480745551 |
 | 636 | 0,0188955193133696 | 1,76305480745551 |
 | 637 | 0,028529402012434 | 1,76305480745551 |
 | 638 | -0,38108969231885 | 1,76305480745551 |
 | 639 | -0,0169293943330571 | 1,76305480745551 |
 | 640 | -0,0446967760112355 | 1,76305480745551 |
 | 641 | 0,376631965906356 | 1,76305480745551 |
 | 642 | -0,257841475078099 | 1,76305480745551 |
 | 643 | -0,414860927408389 | 1,76305480745551 |
 | 644 | -0,215326427722284 | 1,76305480745551 |
 | 645 | 0,0387973524214909 | 1,76305480745551 |
 | 646 | 1,27500759829996 | 1,76305480745551 |
 | 647 | 0,275022755225975 | 1,76305480745551 |
 | 648 | -1,02772438436838 | 1,76305480745551 |
 | 649 | -0,540887983172553 | 1,76305480745551 |
 | 650 | -0,663000913877903 | 1,76305480745551 |
 | 651 | -0,309870951278429 | 1,76305480745551 |
 | 652 | 0,0106690564441047 | 1,76305480745551 |
 | 653 | 0,758143122053074 | 1,76305480745551 |
 | 654 | -0,739994629001439 | 1,76305480745551 |
 | 655 | 1,76305480745551 | 1,76305480745551 |
 | 656 | -0,327408764936052 | 1,76305480745551 |
 | 657 | -0,0487159027901591 | 1,76305480745551 |
 | 658 | -0,103775355403526 | 1,76305480745551 |
 | 659 | -0,021176071707507 | 1,76305480745551 |
 | 660 | -0,493762976820642 | 1,76305480745551 |
 | 661 | -0,0173267842754362 | 1,76305480745551 |
 | 662 | 0,46793672846843 | 1,76305480745551 |
 | 663 | 1,35671401461222 | 1,76305480745551 |
 | 664 | -0,184743620876639 | 1,76305480745551 |
 | 665 | 0,301861438231637 | 1,76305480745551 |
 | 666 | 0,136088870025091 | 1,76305480745551 |
 | 667 | -0,14451942469124 | 1,76305480745551 |
 | 668 | -0,0648455756128723 | 1,76305480745551 |
 | 669 | -0,28880142967244 | 1,76305480745551 |
 | 670 | -1,35294734723868 | 1,76305480745551 |
 | 671 | -0,262248915465072 | 1,76305480745551 |
 | 672 | -0,313500234748038 | 1,76305480745551 |
 | 673 | -0,743057625369928 | 1,76305480745551 |
 | 674 | -0,306841990857031 | 1,76305480745551 |
 | 675 | -0,179886954250553 | 1,76305480745551 |
 | 676 | 0,0469373765812951 | 1,76305480745551 |
 | 677 | -0,796451364363954 | 1,76305480745551 |
 | 678 | -1,32810476817577 | 1,76305480745551 |
 | 679 | 0,145082088031417 | 1,76305480745551 |
 | 680 | -0,00411290873596466 | 1,76305480745551 |
 | 681 | 0,0820947115778628 | 1,76305480745551 |
 | 682 | 0,0227165744503234 | 1,76305480745551 |
 | 683 | 1,4022890986647 | 1,76305480745551 |
 | 684 | -0,268133652842754 | 1,76305480745551 |
 | 685 | 0,0188955193133696 | 1,76305480745551 |
 | 686 | 0,028529402012434 | 1,76305480745551 |
 | 687 | -0,38108969231885 | 1,76305480745551 |
 | 688 | -0,0169293943330571 | 1,76305480745551 |
 | 689 | -0,0446967760112355 | 1,76305480745551 |
 | 690 | 0,376631965906356 | 1,76305480745551 |
 | 691 | -0,257841475078099 | 1,76305480745551 |
 | 692 | -0,414860927408389 | 1,76305480745551 |
 | 693 | -0,215326427722284 | 1,76305480745551 |
 | 694 | 0,0387973524214909 | 1,76305480745551 |
 | 695 | 1,27500759829996 | 1,76305480745551 |
 | 696 | 0,275022755225975 | 1,76305480745551 |
 | 697 | -1,02772438436838 | 1,76305480745551 |
 | 698 | -0,540887983172553 | 1,76305480745551 |
 | 699 | -0,663000913877903 | 1,76305480745551 |
 | 700 | -0,309870951278429 | 1,76305480745551 |
 | 701 | 0,0106690564441047 | 1,76305480745551 |
 | 702 | 0,758143122053074 | 1,76305480745551 |
 | 703 | -0,739994629001439 | 1,76305480745551 |
 | 704 | 1,76305480745551 | 1,76305480745551 |
 | 705 | -0,327408764936052 | 1,76305480745551 |
 | 706 | -0,0487159027901591 | 1,76305480745551 |
 | 707 | -0,103775355403526 | 1,76305480745551 |
 | 708 | -0,021176071707507 | 1,76305480745551 |
 | 709 | -0,493762976820642 | 1,76305480745551 |
 | 710 | -0,0173267842754362 | 1,76305480745551 |
 | 711 | 0,46793672846843 | 1,76305480745551 |
 | 712 | 1,35671401461222 | 1,76305480745551 |
 | 713 | -0,184743620876639 | 1,76305480745551 |
 | 714 | 0,301861438231637 | 1,76305480745551 |
 | 715 | 0,136088870025091 | 1,76305480745551 |
 | 716 | -0,14451942469124 | 1,76305480745551 |
 | 717 | -0,0648455756128723 | 1,76305480745551 |
 | 718 | -0,28880142967244 | 1,76305480745551 |
 | 719 | -1,35294734723868 | 1,76305480745551 |
 | 720 | -0,262248915465072 | 1,76305480745551 |
 | 721 | -0,313500234748038 | 1,76305480745551 |
 | 722 | -0,743057625369928 | 1,76305480745551 |
 | 723 | -0,306841990857031 | 1,76305480745551 |
 | 724 | -0,179886954250553 | 1,76305480745551 |
 | 725 | 0,0469373765812951 | 1,76305480745551 |
 | 726 | -0,796451364363954 | 1,76305480745551 |
 | 727 | -1,32810476817577 | 1,76305480745551 |
 | 728 | 0,145082088031417 | 1,76305480745551 |
 | 729 | -0,00411290873596466 | 1,76305480745551 |
 | 730 | 0,0820947115778628 | 1,76305480745551 |
 | 731 | 0,0227165744503234 | 1,76305480745551 |
 | 732 | 1,4022890986647 | 1,76305480745551 |
 | 733 | -0,268133652842754 | 1,76305480745551 |
 | 734 | 0,0188955193133696 | 1,76305480745551 |
 | 735 | 0,028529402012434 | 1,76305480745551 |
 | 736 | -0,38108969231885 | 1,76305480745551 |
 | 737 | -0,0169293943330571 | 1,76305480745551 |
 | 738 | -0,0446967760112355 | 1,76305480745551 |
 | 739 | 0,376631965906356 | 1,76305480745551 |
 | 740 | -0,257841475078099 | 1,76305480745551 |
 | 741 | -0,414860927408389 | 1,76305480745551 |
 | 742 | -0,215326427722284 | 1,76305480745551 |
 | 743 | 0,0387973524214909 | 1,76305480745551 |
 | 744 | 1,27500759829996 | 1,76305480745551 |
 | 745 | 0,275022755225975 | 1,76305480745551 |
 | 746 | -1,02772438436838 | 1,76305480745551 |
 | 747 | -0,540887983172553 | 1,76305480745551 |
 | 748 | -0,663000913877903 | 1,76305480745551 |
 | 749 | -0,309870951278429 | 1,76305480745551 |
 | 750 | 0,0106690564441047 | 1,76305480745551 |
 | 751 | 0,758143122053074 | 1,76305480745551 |
 | 752 | -0,739994629001439 | 1,76305480745551 |
 | 753 | 1,76305480745551 | 1,76305480745551 |
 | 754 | -0,327408764936052 | 1,76305480745551 |
 | 755 | -0,0487159027901591 | 1,76305480745551 |
 | 756 | -0,103775355403526 | 1,76305480745551 |
 | 757 | -0,021176071707507 | 1,76305480745551 |
 | 758 | -0,493762976820642 | 1,76305480745551 |
 | 759 | -0,0173267842754362 | 1,76305480745551 |
 | 760 | 0,46793672846843 | 1,76305480745551 |
 | 761 | 1,35671401461222 | 1,76305480745551 |
 | 762 | -0,184743620876639 | 1,76305480745551 |
 | 763 | 0,301861438231637 | 1,76305480745551 |
 | 764 | 0,136088870025091 | 1,76305480745551 |
 | 765 | -0,14451942469124 | 1,76305480745551 |
 | 766 | -0,0648455756128723 | 1,76305480745551 |
 | 767 | -0,28880142967244 | 1,76305480745551 |
 | 768 | -1,35294734723868 | 1,76305480745551 |
 | 769 | -0,262248915465072 | 1,76305480745551 |
 | 770 | -0,313500234748038 | 1,76305480745551 |
 | 771 | -0,743057625369928 | 1,76305480745551 |
 | 772 | -0,306841990857031 | 1,76305480745551 |
 | 773 | -0,179886954250553 | 1,76305480745551 |
 | 774 | 0,0469373765812951 | 1,76305480745551 |
 | 775 | -0,796451364363954 | 1,76305480745551 |
 | 776 | -1,32810476817577 | 1,76305480745551 |
 | 777 | 0,145082088031417 | 1,76305480745551 |
 | 778 | -0,00411290873596466 | 1,76305480745551 |
 | 779 | 0,0820947115778628 | 1,76305480745551 |
 | 780 | 0,0227165744503234 | 1,76305480745551 |
 | 781 | 1,4022890986647 | 1,76305480745551 |
 | 782 | -0,268133652842754 | 1,76305480745551 |
 | 783 | 0,0188955193133696 | 1,76305480745551 |
 | 784 | 0,028529402012434 | 1,76305480745551 |
 | 785 | -0,38108969231885 | 1,76305480745551 |
 | 786 | -0,0169293943330571 | 1,76305480745551 |
 | 787 | -0,0446967760112355 | 1,76305480745551 |
 | 788 | 0,376631965906356 | 1,76305480745551 |
 | 789 | -0,257841475078099 | 1,76305480745551 |
 | 790 | -0,414860927408389 | 1,76305480745551 |
 | 791 | -0,215326427722284 | 1,76305480745551 |
 | 792 | 0,0387973524214909 | 1,76305480745551 |
 | 793 | 1,27500759829996 | 1,76305480745551 |
 | 794 | 0,275022755225975 | 1,76305480745551 |
 | 795 | -1,02772438436838 | 1,76305480745551 |
 | 796 | -0,540887983172553 | 1,76305480745551 |
 | 797 | -0,663000913877903 | 1,76305480745551 |
 | 798 | -0,309870951278429 | 1,76305480745551 |
 | 799 | 0,0106690564441047 | 1,76305480745551 |
 | 800 | 0,758143122053074 | 1,76305480745551 |
 | 801 | -0,739994629001439 | 1,76305480745551 |
 | 802 | 1,76305480745551 | 1,76305480745551 |
 | 803 | -0,327408764936052 | 1,76305480745551 |
 | 804 | -0,0487159027901591 | 1,76305480745551 |
 | 805 | -0,103775355403526 | 1,76305480745551 |
 | 806 | -0,021176071707507 | 1,76305480745551 |
 | 807 | -0,493762976820642 | 1,76305480745551 |
 | 808 | -0,0173267842754362 | 1,76305480745551 |
 | 809 | 0,46793672846843 | 1,76305480745551 |
 | 810 | 1,35671401461222 | 1,76305480745551 |
 | 811 | -0,184743620876639 | 1,76305480745551 |
 | 812 | 0,301861438231637 | 1,76305480745551 |
 | 813 | 0,136088870025091 | 1,76305480745551 |
 | 814 | -0,14451942469124 | 1,76305480745551 |
 | 815 | -0,0648455756128723 | 1,76305480745551 |
 | 816 | -0,28880142967244 | 1,76305480745551 |
 | 817 | -1,35294734723868 | 1,76305480745551 |
 | 818 | -0,262248915465072 | 1,76305480745551 |
 | 819 | -0,313500234748038 | 1,76305480745551 |
 | 820 | -0,743057625369928 | 1,76305480745551 |
 | 821 | -0,306841990857031 | 1,76305480745551 |
 | 822 | -0,179886954250553 | 1,76305480745551 |
 | 823 | 0,0469373765812951 | 1,76305480745551 |
 | 824 | -0,796451364363954 | 1,76305480745551 |
 | 825 | -1,32810476817577 | 1,76305480745551 |
 | 826 | 0,145082088031417 | 1,76305480745551 |
 | 827 | -0,00411290873596466 | 1,76305480745551 |
 | 828 | 0,0820947115778628 | 1,76305480745551 |
 | 829 | 0,0227165744503234 | 1,76305480745551 |
 | 830 | 1,4022890986647 | 1,76305480745551 |
 | 831 | -0,268133652842754 | 1,76305480745551 |
 | 832 | 0,0188955193133696 | 1,76305480745551 |
 | 833 | 0,028529402012434 | 1,76305480745551 |
 | 834 | -0,38108969231885 | 1,76305480745551 |
 | 835 | -0,0169293943330571 | 1,76305480745551 |
 | 836 | -0,0446967760112355 | 1,76305480745551 |
 | 837 | 0,376631965906356 | 1,76305480745551 |
 | 838 | -0,257841475078099 | 1,76305480745551 |
 | 839 | -0,414860927408389 | 1,76305480745551 |
 | 840 | -0,215326427722284 | 1,76305480745551 |
 | 841 | 0,0387973524214909 | 1,76305480745551 |
 | 842 | 1,27500759829996 | 1,76305480745551 |
 | 843 | 0,275022755225975 | 1,76305480745551 |
 | 844 | -1,02772438436838 | 1,76305480745551 |
 | 845 | -0,540887983172553 | 1,76305480745551 |
 | 846 | -0,663000913877903 | 1,76305480745551 |
 | 847 | -0,309870951278429 | 1,76305480745551 |
 | 848 | 0,0106690564441047 | 1,76305480745551 |
 | 849 | 0,758143122053074 | 1,76305480745551 |
 | 850 | -0,739994629001439 | 1,76305480745551 |
 | 851 | 1,76305480745551 | 1,76305480745551 |
 | 852 | -0,327408764936052 | 1,76305480745551 |
 | 853 | -0,0487159027901591 | 1,76305480745551 |
 | 854 | -0,103775355403526 | 1,76305480745551 |
 | 855 | -0,021176071707507 | 1,76305480745551 |
 | 856 | -0,493762976820642 | 1,76305480745551 |
 | 857 | -0,0173267842754362 | 1,76305480745551 |
 | 858 | 0,46793672846843 | 1,76305480745551 |
 | 859 | 1,35671401461222 | 1,76305480745551 |
 | 860 | -0,184743620876639 | 1,76305480745551 |
 | 861 | 0,301861438231637 | 1,76305480745551 |
 | 862 | 0,136088870025091 | 1,76305480745551 |
 | 863 | -0,14451942469124 | 1,76305480745551 |
 | 864 | -0,0648455756128723 | 1,76305480745551 |
 | 865 | -0,28880142967244 | 1,76305480745551 |
 | 866 | -1,35294734723868 | 1,76305480745551 |
 | 867 | -0,262248915465072 | 1,76305480745551 |
 | 868 | -0,313500234748038 | 1,76305480745551 |
 | 869 | -0,743057625369928 | 1,76305480745551 |
 | 870 | -0,306841990857031 | 1,76305480745551 |
 | 871 | -0,179886954250553 | 1,76305480745551 |
 | 872 | 0,0469373765812951 | 1,76305480745551 |
 | 873 | -0,796451364363954 | 1,76305480745551 |
 | 874 | -1,32810476817577 | 1,76305480745551 |
 | 875 | 0,145082088031417 | 1,76305480745551 |
 | 876 | -0,00411290873596466 | 1,76305480745551 |
 | 877 | 0,0820947115778628 | 1,76305480745551 |
 | 878 | 0,0227165744503234 | 1,76305480745551 |
 | 879 | 1,4022890986647 | 1,76305480745551 |
 | 880 | -0,268133652842754 | 1,76305480745551 |
 | 881 | 0,0188955193133696 | 1,76305480745551 |
 | 882 | 0,028529402012434 | 1,76305480745551 |
 | 883 | -0,38108969231885 | 1,76305480745551 |
 | 884 | -0,0169293943330571 | 1,76305480745551 |
 | 885 | -0,0446967760112355 | 1,76305480745551 |
 | 886 | 0,376631965906356 | 1,76305480745551 |
 | 887 | -0,257841475078099 | 1,76305480745551 |
 | 888 | -0,414860927408389 | 1,76305480745551 |
 | 889 | -0,215326427722284 | 1,76305480745551 |
 | 890 | 0,0387973524214909 | 1,76305480745551 |
 | 891 | 1,27500759829996 | 1,76305480745551 |
 | 892 | 0,275022755225975 | 1,76305480745551 |
 | 893 | -1,02772438436838 | 1,76305480745551 |
 | 894 | -0,540887983172553 | 1,76305480745551 |
 | 895 | -0,663000913877903 | 1,76305480745551 |
 | 896 | -0,309870951278429 | 1,76305480745551 |
 | 897 | 0,0106690564441047 | 1,76305480745551 |
 | 898 | 0,758143122053074 | 1,76305480745551 |
 | 899 | -0,739994629001439 | 1,76305480745551 |
 | 900 | 1,76305480745551 | 1,76305480745551 |
 | 901 | -0,327408764936052 | 1,76305480745551 |
 | 902 | -0,0487159027901591 | 1,76305480745551 |
 | 903 | -0,103775355403526 | 1,76305480745551 |
 | 904 | -0,021176071707507 | 1,76305480745551 |
 | 905 | -0,493762976820642 | 1,76305480745551 |
 | 906 | -0,0173267842754362 | 1,76305480745551 |
 | 907 | 0,46793672846843 | 1,76305480745551 |
 | 908 | 1,35671401461222 | 1,76305480745551 |
 | 909 | -0,184743620876639 | 1,76305480745551 |
 | 910 | 0,301861438231637 | 1,76305480745551 |
 | 911 | 0,136088870025091 | 1,76305480745551 |
 | 912 | -0,14451942469124 | 1,76305480745551 |
 | 913 | -0,0648455756128723 | 1,76305480745551 |
 | 914 | -0,28880142967244 | 1,76305480745551 |
 | 915 | -1,35294734723868 | 1,76305480745551 |
 | 916 | -0,262248915465072 | 1,76305480745551 |
 | 917 | -0,313500234748038 | 1,76305480745551 |
 | 918 | -0,743057625369928 | 1,76305480745551 |
 | 919 | -0,306841990857031 | 1,76305480745551 |
 | 920 | 0,894722579345547 | 1,76305480745551 |
 | 921 | -0,631392715044794 | 1,76305480745551 |
 | 922 | 1,10730750453088 | 1,76305480745551 |
 | 923 | -0,984427061818224 | 1,76305480745551 |
 | 924 | 1,39978515569935 | 1,76305480745551 |
 | 925 | -1,10893831656883 | 1,76305480745551 |
 | 926 | 1,96070873823104 | 1,96070873823104 |
 | 927 | -1,12299746699348 | 1,96070873823104 |
 | 928 | 1,07185185267299 | 1,96070873823104 |
 | 929 | -0,974104827271822 | 1,96070873823104 |
 | 930 | 1,35217421340405 | 1,96070873823104 |
 | 931 | 0,148108187088988 | 1,96070873823104 |
 | 932 | 0,0515865267377105 | 1,96070873823104 |
 | 933 | 0,797067581846238 | 1,96070873823104 |
 | 934 | -0,283194590954806 | 1,96070873823104 |
 | 935 | 0,536345886865385 | 1,96070873823104 |
 | 936 | 0,235612202576672 | 1,96070873823104 |
 | 937 | 1,50149761467771 | 1,96070873823104 |
 | 938 | 0,0281313891515374 | 1,96070873823104 |
 | 939 | 1,15888408933144 | 1,96070873823104 |
 | 940 | -0,163137352020833 | 1,96070873823104 |
 | 941 | 1,0591427073572 | 1,96070873823104 |
 | 942 | 0,00230612703784759 | 1,96070873823104 |
 | 943 | 0,74517147026005 | 1,96070873823104 |
 | 944 | -0,289187331516922 | 1,96070873823104 |
 | 945 | 0,507150615500864 | 1,96070873823104 |
 | 946 | 0,143750400717476 | 1,96070873823104 |
 | 947 | 1,39541090862864 | 1,96070873823104 |
 | 948 | -0,400148026453754 | 1,96070873823104 |
 | 949 | 0,675438896115792 | 1,96070873823104 |
 | 950 | -0,196036919433679 | 1,96070873823104 |
 | 951 | 1,22679324086 | 1,96070873823104 |
 | 952 | -0,380470932874571 | 1,96070873823104 |
 | 953 | 0,379727513236918 | 1,96070873823104 |
 | 954 | 1,11271101117759 | 1,96070873823104 |
 | 955 | -1,0314701565625 | 1,96070873823104 |
 | 956 | -0,482701893072047 | 1,96070873823104 |
 | 957 | -1,01713929155901 | 1,96070873823104 |
 | 958 | 0,292492179331583 | 1,96070873823104 |
 | 959 | 0,380555598855106 | 1,96070873823104 |
 | 960 | -0,066300150804583 | 1,96070873823104 |
 | 961 | 0,66716137817769 | 1,96070873823104 |
 | 962 | -0,0713883117092269 | 1,96070873823104 |
 | 963 | 0,858259602261857 | 1,96070873823104 |
 | 964 | -0,192527161808808 | 1,96070873823104 |
 | 965 | 0,564239816572243 | 1,96070873823104 |
 | 966 | 0,203766807507566 | 1,96070873823104 |
 | 967 | 1,46915599661391 | 1,96070873823104 |
 | 968 | -0,0212416695237083 | 1,96070873823104 |
 | 969 | 1,1464958283175 | 1,96070873823104 |
 | 970 | -0,196036919433679 | 1,96070873823104 |
 | 971 | 1,22679324086 | 1,96070873823104 |
 | 972 | -0,380470932874571 | 1,96070873823104 |
 | 973 | 0,379727513236918 | 1,96070873823104 |
 | 974 | 1,11271101117759 | 1,96070873823104 |
 | 975 | -1,0314701565625 | 1,96070873823104 |
 | 976 | -0,482701893072047 | 1,96070873823104 |
 | 977 | -1,01713929155901 | 1,96070873823104 |
 | 978 | 0,292492179331583 | 1,96070873823104 |
 | 979 | 0,380555598855106 | 1,96070873823104 |
 | 980 | -0,066300150804583 | 1,96070873823104 |
 | 981 | 0,66716137817769 | 1,96070873823104 |
 | 982 | -0,0713883117092269 | 1,96070873823104 |
 | 983 | 0,858259602261857 | 1,96070873823104 |
 | 984 | -0,192527161808808 | 1,96070873823104 |
 | 985 | 0,564239816572243 | 1,96070873823104 |
 | 986 | 0,203766807507566 | 1,96070873823104 |
 | 987 | 1,46915599661391 | 1,96070873823104 |
 | 988 | -0,0212416695237083 | 1,96070873823104 |
 | 989 | 1,1464958283175 | 1,96070873823104 |
 | 990 | -0,196036919433679 | 1,96070873823104 |
 | 991 | 1,22679324086 | 1,96070873823104 |
 | 992 | -0,380470932874571 | 1,96070873823104 |
 | 993 | 0,379727513236918 | 1,96070873823104 |
 | 994 | 1,11271101117759 | 1,96070873823104 |
 | 995 | -1,0314701565625 | 1,96070873823104 |
 | 996 | -0,482701893072047 | 1,96070873823104 |
 | 997 | -1,01713929155901 | 1,96070873823104 |
 | 998 | 0,292492179331583 | 1,96070873823104 |
 | 999 | 0,380555598855106 | 1,96070873823104 |
 | 1000 | -0,066300150804583 | 1,96070873823104 |
 | 1001 | 0,66716137817769 | 1,96070873823104 |
 | 1002 | -0,0713883117092269 | 1,96070873823104 |
 | 1003 | 0,858259602261857 | 1,96070873823104 |
 | 1004 | -0,192527161808808 | 1,96070873823104 |
 | 1005 | 0,564239816572243 | 1,96070873823104 |
 | 1006 | 0,203766807507566 | 1,96070873823104 |
 | 1007 | 1,46915599661391 | 1,96070873823104 |
 | 1008 | -0,0212416695237083 | 1,96070873823104 |
 | 1009 | 1,1464958283175 | 1,96070873823104 |
 | 1010 | -0,196036919433679 | 1,96070873823104 |
 | 1011 | 1,22679324086 | 1,96070873823104 |
 | 1012 | -0,380470932874571 | 1,96070873823104 |
 | 1013 | 0,379727513236918 | 1,96070873823104 |
 | 1014 | 1,11271101117759 | 1,96070873823104 |
 | 1015 | -1,0314701565625 | 1,96070873823104 |
 | 1016 | -0,482701893072047 | 1,96070873823104 |
 | 1017 | -1,01713929155901 | 1,96070873823104 |
 | 1018 | 0,292492179331583 | 1,96070873823104 |
 | 1019 | 0,380555598855106 | 1,96070873823104 |
 | 1020 | -0,066300150804583 | 1,96070873823104 |
 | 1021 | 0,66716137817769 | 1,96070873823104 |
 | 1022 | -0,0713883117092269 | 1,96070873823104 |
